2023-06-10 16:44:58[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 16:45:06[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 16:46:37[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 16:51:08[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 16:52:34[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 16:52:34[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 16:52:34[ ERROR ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试失败
2023-06-10 16:52:34[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 16:52:34[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 16:52:34[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 16:52:34[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 16:52:34[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 16:52:34[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 16:52:34[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 16:52:34[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 16:52:34[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 16:52:34[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 16:52:34[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 16:52:34[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 16:52:34[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 16:52:34[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 16:52:34[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
